id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,,SCHOOL NAME,math_score,MATHSCORE,history_score,HISTORY SCORE,physics_score,PHYSIC SCORE SCALE,chemistry_score,CHEMISTRY SCORE,biology_score,BIO SCORE,english_score,ENGLISH SCORE,geography_score,GEOGRAPHY SCORE,QUESTION 1,QUESTION 2,QUESTION 3
1210,Kimberly,Bailey,kimberly.bailey.1210@gslingacademy.com,female,FALSE,2,FALSE,3,Real Estate Developer,,Kingdom College,58,D,66,D,99,A,98,A,69,D,65,D,78,C,,,
1211,Tracy,Garcia,tracy.garcia.1211@gslingacademy.com,female,FALSE,5,FALSE,28,Banker,,Kingdom College,92,A,77,C,75,C,84,B,74,C,82,B,78,C,,,
1212,Brenda,Rhodes,brenda.rhodes.1212@gslingacademy.com,female,FALSE,5,FALSE,28,Stock Investor,,Kingdom College,90,A,78,C,86,B,83,B,98,A,71,C,84,B,,,
1213,Sarah,Brooks,sarah.brooks.1213@gslingacademy.com,female,FALSE,2,FALSE,26,Doctor,,Kingdom College,84,B,67,D,89,B,96,A,88,B,60,D,88,B,,,
1214,Jennifer,Beck,jennifer.beck.1214@gslingacademy.com,female,TRUE,10,TRUE,4,Business Owner,,Kingdom College,81,B,85,B,50,D,53,D,55,D,91,A,78,C,,,
1215,Allison,Bond,allison.bond.1215@gslingacademy.com,female,FALSE,3,FALSE,15,Teacher,,Kingdom College,87,B,89,B,94,A,82,B,81,B,98,A,88,B,,,
1216,Jessica,Smith,jessica.smith.1216@gslingacademy.com,female,FALSE,3,FALSE,33,Unknown,,Kingdom College,88,B,75,C,83,B,74,C,76,C,72,C,61,D,,,
1217,Carol,Nguyen,carol.nguyen.1217@gslingacademy.com,female,FALSE,3,TRUE,31,Writer,,Kingdom College,76,C,83,B,100,A,96,A,65,D,98,A,97,A,,,
1218,George,Francis,george.francis.1218@gslingacademy.com,male,FALSE,5,TRUE,7,Government Officer,,Kingdom College,60,D,66,D,65,D,90,A,61,D,96,A,74,C,,,
1219,Michelle,Dixon,michelle.dixon.1219@gslingacademy.com,female,FALSE,1,FALSE,26,Unknown,,Kingdom College,85,B,64,D,98,A,68,D,70,C,63,D,77,C,,,
1220,Linda,George,linda.george.1220@gslingacademy.com,female,FALSE,9,FALSE,3,Business Owner,,Kingdom College,73,C,88,B,57,D,93,A,85,B,85,B,77,C,,,
1221,Larry,Bruce,larry.bruce.1221@gslingacademy.com,male,FALSE,5,FALSE,31,Lawyer,,Kingdom College,99,A,81,B,80,B,89,B,75,C,83,B,93,A,,,
1222,Charles,Myers,charles.myers.1222@gslingacademy.com,male,FALSE,4,FALSE,1,Business Owner,,Kingdom College,95,A,57,D,77,C,81,B,83,B,57,D,70,C,,,
1223,Matthew,Boyd,matthew.boyd.1223@gslingacademy.com,male,FALSE,4,TRUE,30,Accountant,,Kingdom College,92,A,90,A,92,A,78,C,59,D,68,D,96,A,,,
1224,Ronald,Brewer,ronald.brewer.1224@gslingacademy.com,male,FALSE,2,TRUE,28,Lawyer,,Kingdom College,100,A,94,A,76,C,60,D,95,A,90,A,66,D,,,
1225,Kimberly,Mcgee,kimberly.mcgee.1225@gslingacademy.com,female,TRUE,3,FALSE,24,Doctor,,Kingdom College,89,B,67,D,98,A,94,A,89,B,60,D,95,A,,,
1226,Jill,Anderson,jill.anderson.1226@gslingacademy.com,female,FALSE,1,TRUE,28,Banker,,Kingdom College,94,A,66,D,68,D,94,A,62,D,76,C,77,C,,,
1227,David,Coffey,david.coffey.1227@gslingacademy.com,male,FALSE,6,FALSE,6,Real Estate Developer,,Kingdom College,89,B,64,D,78,C,85,B,68,D,84,B,99,A,,,
1228,Brittany,Henderson,brittany.henderson.1228@gslingacademy.com,female,TRUE,9,TRUE,5,Business Owner,,Kingdom College,74,C,79,C,82,B,51,D,67,D,65,D,82,B,,,
1229,Holly,Richardson,holly.richardson.1229@gslingacademy.com,female,FALSE,2,FALSE,12,Teacher,,Kingdom College,95,A,82,B,70,C,81,B,94,A,93,A,69,D,,,
1230,Justin,Brooks,justin.brooks.1230@gslingacademy.com,male,FALSE,7,FALSE,3,Unknown,,Kingdom College,93,A,74,C,98,A,100,A,62,D,83,B,87,B,,,
1231,Joan,Frederick,joan.frederick.1231@gslingacademy.com,female,FALSE,4,FALSE,26,Lawyer,,Kingdom College,94,A,91,A,98,A,94,A,88,B,97,A,94,A,,,
1232,Loretta,Webb,loretta.webb.1232@gslingacademy.com,female,FALSE,4,FALSE,18,Accountant,,Kingdom College,85,B,80,B,84,B,96,A,45,F,84,B,90,A,,,
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,female,FALSE,5,FALSE,31,Accountant,,Kingdom College,94,A,98,A,74,C,94,A,35,F,95,A,80,B,,,
1234,Jaime,Houston,jaime.houston.1234@gslingacademy.com,female,FALSE,1,FALSE,17,Teacher,,Kingdom College,95,A,88,B,85,B,66,D,70,C,72,C,97,A,,,
1235,Jacqueline,Goodman,jacqueline.goodman.1235@gslingacademy.com,female,FALSE,2,TRUE,23,Software Engineer,,Kingdom College,97,A,82,B,100,A,69,D,64,D,73,C,88,B,,,
1236,Brian,Crawford,brian.crawford.1236@gslingacademy.com,male,FALSE,0,FALSE,17,Designer,,Kingdom College,100,A,83,B,67,D,77,C,88,B,76,C,84,B,,,
1237,John,Reynolds,john.reynolds.1237@gslingacademy.com,male,FALSE,4,FALSE,29,Doctor,,Kingdom College,99,A,65,D,97,A,89,B,87,B,72,C,86,B,,,
1238,Heather,Marsh,heather.marsh.1238@gslingacademy.com,female,FALSE,0,FALSE,13,Designer,,Kingdom College,97,A,67,D,79,C,76,C,76,C,66,D,97,A,,,
1239,Dawn,Flores,dawn.flores.1239@gslingacademy.com,female,TRUE,10,TRUE,2,Business Owner,,Kingdom College,53,D,98,A,66,D,80,B,82,B,89,B,85,B,,,
1240,Christie,Lane,christie.lane.1240@gslingacademy.com,female,FALSE,3,FALSE,35,Unknown,,Kingdom College,99,A,85,B,98,A,91,A,86,B,97,A,85,B,,,
1241,Traci,Johnson,traci.johnson.1241@gslingacademy.com,female,FALSE,5,FALSE,35,Designer,,Kingdom College,99,A,89,B,88,B,94,A,99,A,89,B,92,A,,,
1242,Robert,Hartman,robert.hartman.1242@gslingacademy.com,male,FALSE,3,FALSE,28,Accountant,,Kingdom College,79,C,83,B,78,C,89,B,83,B,79,C,76,C,,,
1243,Christopher,Porter,christopher.porter.1243@gslingacademy.com,male,TRUE,6,TRUE,2,Business Owner,,Kingdom College,94,A,95,A,75,C,73,C,51,D,89,B,77,C,,,
1244,Phillip,Lynch,phillip.lynch.1244@gslingacademy.com,male,FALSE,6,TRUE,28,Software Engineer,,Kingdom College,97,A,73,C,92,A,64,D,66,D,96,A,65,D,,,
1245,Matthew,Green,matthew.green.1245@gslingacademy.com,male,FALSE,3,TRUE,26,Accountant,,Kingdom College,87,B,70,C,65,D,64,D,30,F,72,C,68,D,,,
1246,Jesse,Johnson,jesse.johnson.1246@gslingacademy.com,male,FALSE,7,FALSE,26,Stock Investor,,Kingdom College,82,B,82,B,87,B,92,A,64,D,70,C,72,C,,,
1247,Donna,Andrews,donna.andrews.1247@gslingacademy.com,female,FALSE,1,FALSE,22,Doctor,,Kingdom College,94,A,98,A,96,A,88,B,96,A,61,D,80,B,,,
1248,Timothy,Hall,timothy.hall.1248@gslingacademy.com,male,TRUE,1,FALSE,26,Software Engineer,,Kingdom College,99,A,85,B,97,A,72,C,79,C,92,A,82,B,,,
1249,Amy,Hicks,amy.hicks.1249@gslingacademy.com,female,FALSE,1,FALSE,16,Teacher,,Kingdom College,68,D,83,B,74,C,87,B,71,C,86,B,82,B,,,
1250,Susan,Wall,susan.wall.1250@gslingacademy.com,female,FALSE,10,FALSE,2,Business Owner,,Kingdom College,67,D,82,B,81,B,83,B,57,D,59,D,91,A,,,
1251,David,Fields,david.fields.1251@gslingacademy.com,male,FALSE,4,TRUE,10,Banker,,Kingdom College,92,A,65,D,81,B,79,C,84,B,85,B,74,C,,,
1252,Terri,Lyons,terri.lyons.1252@gslingacademy.com,female,FALSE,3,TRUE,21,Writer,,Kingdom College,69,D,77,C,82,B,93,A,92,A,90,A,71,C,,,
1253,Eric,Jones,eric.jones.1253@gslingacademy.com,male,TRUE,1,FALSE,30,Software Engineer,,Kingdom College,92,A,98,A,61,D,99,A,77,C,72,C,75,C,,,
1254,Betty,Nguyen,betty.nguyen.1254@gslingacademy.com,female,FALSE,6,FALSE,24,Accountant,,Kingdom College,90,A,64,D,90,A,75,C,64,D,96,A,71,C,,,
1255,Albert,Anderson,albert.anderson.1255@gslingacademy.com,male,TRUE,1,FALSE,33,Stock Investor,,Kingdom College,91,A,92,A,73,C,97,A,61,D,63,D,71,C,,,
1256,Katrina,Montgomery,katrina.montgomery.1256@gslingacademy.com,female,FALSE,5,FALSE,3,Artist,,Kingdom College,65,D,67,D,91,A,81,B,97,A,99,A,75,C,,,
1257,Samantha,Cole,samantha.cole.1257@gslingacademy.com,female,FALSE,2,FALSE,34,Software Engineer,,Kingdom College,98,A,80,B,70,C,60,D,88,B,65,D,92,A,,,
1258,Kathleen,Potts,kathleen.potts.1258@gslingacademy.com,female,FALSE,6,TRUE,2,Business Owner,,Kingdom College,70,C,89,B,78,C,87,B,87,B,62,D,85,B,,,
1259,Melissa,Edwards,melissa.edwards.1259@gslingacademy.com,female,FALSE,2,FALSE,17,Software Engineer,,Kingdom College,97,A,97,A,90,A,69,D,75,C,68,D,70,C,,,
1260,Mark,Delgado,mark.delgado.1260@gslingacademy.com,male,FALSE,1,FALSE,18,Accountant,,Kingdom College,80,B,71,C,89,B,81,B,75,C,81,B,63,D,,,
1261,Derek,Bates,derek.bates.1261@gslingacademy.com,male,FALSE,2,FALSE,16,Writer,,Kingdom College,70,C,75,C,79,C,77,C,65,D,92,A,78,C,,,
1262,Ryan,Ruiz,ryan.ruiz.1262@gslingacademy.com,male,FALSE,3,TRUE,21,Doctor,,Kingdom College,96,A,79,C,92,A,85,B,95,A,69,D,65,D,,,
1263,Charles,Gill,charles.gill.1263@gslingacademy.com,male,FALSE,1,FALSE,24,Software Engineer,,Kingdom College,99,A,62,D,65,D,67,D,97,A,73,C,96,A,,,
1264,Amanda,Edwards,amanda.edwards.1264@gslingacademy.com,female,FALSE,3,TRUE,27,Unknown,,Kingdom College,76,C,72,C,97,A,65,D,87,B,93,A,84,B,,,
1265,Emily,Waters,emily.waters.1265@gslingacademy.com,female,TRUE,4,TRUE,24,Stock Investor,,Kingdom College,86,B,68,D,98,A,87,B,61,D,78,C,96,A,,,
1266,John,Stevenson,john.stevenson.1266@gslingacademy.com,male,FALSE,5,FALSE,27,Construction Engineer,,Kingdom College,98,A,100,A,100,A,81,B,73,C,75,C,99,A,,,
1267,Kevin,Hoffman,kevin.hoffman.1267@gslingacademy.com,male,FALSE,3,FALSE,14,Government Officer,,Kingdom College,88,B,74,C,88,B,92,A,83,B,71,C,89,B,,,
1268,Joseph,Mcconnell,joseph.mcconnell.1268@gslingacademy.com,male,FALSE,8,FALSE,30,Software Engineer,,Kingdom College,89,B,65,D,71,C,96,A,65,D,63,D,100,A,,,
1269,Jessica,Smith,jessica.smith.1269@gslingacademy.com,female,FALSE,1,FALSE,24,Lawyer,,Kingdom College,88,B,100,A,89,B,87,B,76,C,89,B,85,B,,,
1270,Shannon,Martinez,shannon.martinez.1270@gslingacademy.com,female,FALSE,4,FALSE,0,Business Owner,,Kingdom College,78,C,73,C,89,B,86,B,69,D,84,B,97,A,,,
1271,Kenneth,Baker,kenneth.baker.1271@gslingacademy.com,male,FALSE,3,FALSE,35,Doctor,,Kingdom College,87,B,85,B,96,A,98,A,88,B,99,A,92,A,,,
1272,Margaret,Sanchez,margaret.sanchez.1272@gslingacademy.com,female,FALSE,2,FALSE,21,Software Engineer,,Kingdom College,90,A,76,C,64,D,88,B,80,B,75,C,70,C,,,
1273,Ryan,Hensley,ryan.hensley.1273@gslingacademy.com,male,TRUE,1,FALSE,15,Accountant,,Kingdom College,88,B,67,D,90,A,89,B,49,F,85,B,63,D,,,
1274,Sharon,Stephenson,sharon.stephenson.1274@gslingacademy.com,female,FALSE,1,FALSE,5,Game Developer,,Kingdom College,99,A,72,C,90,A,83,B,90,A,99,A,97,A,,,
1275,Shawn,Cameron,shawn.cameron.1275@gslingacademy.com,male,TRUE,10,FALSE,3,Business Owner,,Kingdom College,41,NOSCORE,99,A,84,B,63,D,92,A,72,C,81,B,,,
1276,Stephanie,Kennedy,stephanie.kennedy.1276@gslingacademy.com,female,FALSE,4,FALSE,8,Government Officer,,Kingdom College,98,A,90,A,70,C,97,A,69,D,79,C,74,C,,,
1277,Hayley,Abbott,hayley.abbott.1277@gslingacademy.com,female,FALSE,0,FALSE,1,Game Developer,,Kingdom College,91,A,66,D,91,A,62,D,82,B,69,D,62,D,,,
1278,Rachel,Jacobs,rachel.jacobs.1278@gslingacademy.com,female,TRUE,9,TRUE,5,Business Owner,,Kingdom College,68,D,72,C,92,A,51,D,96,A,88,B,81,B,,,
1279,Danielle,Tran,danielle.tran.1279@gslingacademy.com,female,TRUE,1,TRUE,26,Banker,,Kingdom College,79,C,100,A,79,C,60,D,100,A,84,B,93,A,,,
1280,Autumn,Barrett,autumn.barrett.1280@gslingacademy.com,female,FALSE,2,FALSE,24,Banker,,Kingdom College,77,C,66,D,61,D,98,A,90,A,95,A,73,C,,,
1281,Jennifer,Landry,jennifer.landry.1281@gslingacademy.com,female,FALSE,5,FALSE,24,Banker,,Kingdom College,89,B,100,A,90,A,81,B,86,B,80,B,92,A,,,
1282,Sean,Rodriguez,sean.rodriguez.1282@gslingacademy.com,male,TRUE,0,TRUE,9,Real Estate Developer,,Kingdom College,94,A,69,D,80,B,66,D,62,D,61,D,88,B,,,
1283,Ryan,Long,ryan.long.1283@gslingacademy.com,male,FALSE,2,FALSE,3,Artist,,Kingdom College,80,B,85,B,85,B,60,D,77,C,90,A,81,B,,,
1284,Robert,Hancock,robert.hancock.1284@gslingacademy.com,male,FALSE,2,FALSE,1,Artist,,Kingdom College,79,C,88,B,97,A,94,A,89,B,82,B,97,A,,,
1285,Stephanie,Rodriguez,stephanie.rodriguez.1285@gslingacademy.com,female,FALSE,2,FALSE,15,Banker,,Kingdom College,92,A,65,D,88,B,78,C,67,D,95,A,96,A,,,
1286,Kristen,Evans,kristen.evans.1286@gslingacademy.com,female,FALSE,5,FALSE,32,Banker,,Kingdom College,85,B,62,D,92,A,89,B,92,A,75,C,78,C,,,
1287,Jaime,White,jaime.white.1287@gslingacademy.com,female,FALSE,3,FALSE,26,Accountant,,Kingdom College,75,C,83,B,66,D,70,C,57,D,77,C,96,A,,,
1288,Marcus,Howard,marcus.howard.1288@gslingacademy.com,male,FALSE,5,TRUE,32,Software Engineer,,Kingdom College,88,B,65,D,75,C,73,C,66,D,98,A,81,B,,,
1289,Lucas,Jenkins,lucas.jenkins.1289@gslingacademy.com,male,FALSE,0,FALSE,35,Banker,,Kingdom College,93,A,89,B,88,B,86,B,85,B,89,B,95,A,,,
1290,Aaron,Ortiz,aaron.ortiz.1290@gslingacademy.com,male,FALSE,3,FALSE,2,Game Developer,,Kingdom College,86,B,93,A,91,A,64,D,69,D,71,C,64,D,,,
1291,Todd,Stephens,todd.stephens.1291@gslingacademy.com,male,FALSE,1,FALSE,13,Government Officer,,Kingdom College,62,D,91,A,92,A,61,D,85,B,98,A,72,C,,,
1292,Denise,Blackburn,denise.blackburn.1292@gslingacademy.com,female,TRUE,2,TRUE,20,Stock Investor,,Kingdom College,82,B,74,C,80,B,60,D,96,A,76,C,99,A,,,
1293,Susan,Perez,susan.perez.1293@gslingacademy.com,female,FALSE,5,FALSE,5,Artist,,Kingdom College,83,B,94,A,77,C,97,A,78,C,60,D,85,B,,,
1294,Tyler,Green,tyler.green.1294@gslingacademy.com,male,FALSE,1,FALSE,5,Real Estate Developer,,Kingdom College,98,A,75,C,62,D,64,D,68,D,80,B,79,C,,,
1295,Rebecca,Daniel,rebecca.daniel.1295@gslingacademy.com,female,FALSE,2,FALSE,34,Banker,,Kingdom College,84,B,74,C,90,A,99,A,90,A,92,A,72,C,,,
1296,Alexandria,Harris,alexandria.harris.1296@gslingacademy.com,female,FALSE,6,FALSE,34,Writer,,Kingdom College,91,A,75,C,82,B,68,D,88,B,98,A,88,B,,,
1297,Danny,Taylor,danny.taylor.1297@gslingacademy.com,male,FALSE,2,FALSE,21,Construction Engineer,,Kingdom College,83,B,81,B,96,A,62,D,66,D,90,A,91,A,,,
1298,Amanda,Evans,amanda.evans.1298@gslingacademy.com,female,FALSE,4,FALSE,27,Accountant,,Kingdom College,83,B,63,D,84,B,82,B,78,C,60,D,71,C,,,
1299,Scott,Owens,scott.owens.1299@gslingacademy.com,male,FALSE,0,FALSE,31,Software Engineer,,Kingdom College,90,A,72,C,62,D,84,B,74,C,75,C,100,A,,,
1300,Jesus,Jones,jesus.jones.1300@gslingacademy.com,male,FALSE,4,FALSE,31,Lawyer,,Kingdom College,81,B,92,A,97,A,73,C,90,A,90,A,60,D,,,
1301,April,Spence,april.spence.1301@gslingacademy.com,female,TRUE,3,FALSE,12,Teacher,,Kingdom College,89,B,67,D,87,B,61,D,91,A,80,B,76,C,,,
1302,Christopher,Lopez,christopher.lopez.1302@gslingacademy.com,male,FALSE,2,FALSE,13,Construction Engineer,,Kingdom College,97,A,65,D,96,A,92,A,91,A,66,D,74,C,,,
1303,Mario,Hopkins,mario.hopkins.1303@gslingacademy.com,male,FALSE,3,FALSE,28,Accountant,,Kingdom College,97,A,88,B,88,B,79,C,100,A,74,C,83,B,,,
1304,Cody,Burke,cody.burke.1304@gslingacademy.com,male,FALSE,5,FALSE,27,Software Engineer,,Kingdom College,100,A,89,B,98,A,81,B,78,C,91,A,87,B,,,
1305,Candace,White,candace.white.1305@gslingacademy.com,female,TRUE,3,FALSE,4,Game Developer,,Kingdom College,98,A,63,D,82,B,61,D,79,C,70,C,86,B,,,
1306,Robert,Brown,robert.brown.1306@gslingacademy.com,male,FALSE,2,FALSE,33,Software Engineer,,Kingdom College,97,A,98,A,83,B,87,B,60,D,78,C,70,C,,,
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,FALSE,4,FALSE,18,Accountant,,Kingdom College,78,C,80,B,73,C,91,A,34,F,73,C,60,D,,,
1308,Elizabeth,Smith,elizabeth.smith.1308@gslingacademy.com,female,FALSE,0,FALSE,29,Lawyer,,Kingdom College,100,A,92,A,67,D,89,B,90,A,83,B,89,B,,,
1309,Jennifer,Martin,jennifer.martin.1309@gslingacademy.com,female,FALSE,1,FALSE,13,Writer,,Kingdom College,92,A,77,C,89,B,97,A,61,D,93,A,82,B,,,
1310,David,Smith,david.smith.1310@gslingacademy.com,male,FALSE,4,FALSE,5,Game Developer,,Kingdom College,81,B,95,A,84,B,85,B,82,B,62,D,63,D,,,
1311,Lori,Johnson,lori.johnson.1311@gslingacademy.com,female,FALSE,6,FALSE,15,Software Engineer,,Kingdom College,98,A,67,D,74,C,94,A,94,A,96,A,85,B,,,
1312,Martin,Garcia,martin.garcia.1312@gslingacademy.com,male,FALSE,2,FALSE,2,Unknown,,Kingdom College,62,D,74,C,98,A,97,A,72,C,72,C,95,A,,,
1313,Stacy,Collins,stacy.collins.1313@gslingacademy.com,female,FALSE,3,FALSE,27,Accountant,,Kingdom College,95,A,88,B,85,B,86,B,76,C,78,C,81,B,,,
1314,Timothy,Bailey,timothy.bailey.1314@gslingacademy.com,male,FALSE,1,FALSE,22,Banker,,Kingdom College,87,B,90,A,80,B,88,B,71,C,95,A,81,B,,,
1315,Susan,Gonzalez,susan.gonzalez.1315@gslingacademy.com,female,FALSE,5,TRUE,24,Accountant,,Kingdom College,85,B,85,B,67,D,91,A,75,C,93,A,81,B,,,
1316,Nicole,Harris,nicole.harris.1316@gslingacademy.com,female,FALSE,6,FALSE,27,Banker,,Kingdom College,96,A,72,C,66,D,80,B,72,C,83,B,98,A,,,
1317,Courtney,Moran,courtney.moran.1317@gslingacademy.com,female,FALSE,2,FALSE,25,Accountant,,Kingdom College,83,B,63,D,66,D,67,D,60,D,60,D,61,D,,,
1318,Gregory,Barton,gregory.barton.1318@gslingacademy.com,male,FALSE,3,FALSE,17,Construction Engineer,,Kingdom College,89,B,92,A,88,B,99,A,92,A,62,D,71,C,,,
1319,Dakota,Clark,dakota.clark.1319@gslingacademy.com,male,FALSE,1,FALSE,14,Construction Engineer,,Kingdom College,90,A,73,C,98,A,72,C,69,D,84,B,86,B,,,
1320,Robin,Leonard,robin.leonard.1320@gslingacademy.com,female,FALSE,5,FALSE,14,Banker,,Kingdom College,99,A,72,C,74,C,88,B,90,A,81,B,95,A,,,
1321,Edward,Smith,edward.smith.1321@gslingacademy.com,male,FALSE,1,FALSE,3,Government Officer,,Kingdom College,62,D,67,D,96,A,67,D,82,B,65,D,73,C,,,
1322,Julie,Little,julie.little.1322@gslingacademy.com,female,FALSE,7,FALSE,5,Business Owner,,Kingdom College,42,NOSCORE,79,C,79,C,59,D,61,D,87,B,65,D,,,
1323,Maureen,Norman,maureen.norman.1323@gslingacademy.com,female,FALSE,10,TRUE,2,Business Owner,,Kingdom College,46,NOSCORE,52,D,87,B,80,B,76,C,73,C,76,C,,,
1324,Jeffrey,Andrews,jeffrey.andrews.1324@gslingacademy.com,male,FALSE,3,FALSE,4,Game Developer,,Kingdom College,92,A,63,D,100,A,97,A,91,A,87,B,68,D,,,
1325,Christina,Martinez,christina.martinez.1325@gslingacademy.com,female,FALSE,10,FALSE,33,Lawyer,,Kingdom College,94,A,89,B,96,A,98,A,61,D,95,A,67,D,,,
1326,Samuel,Becker,samuel.becker.1326@gslingacademy.com,male,FALSE,2,FALSE,31,Banker,,Kingdom College,89,B,99,A,89,B,71,C,74,C,94,A,78,C,,,
1327,Carlos,Flynn,carlos.flynn.1327@gslingacademy.com,male,FALSE,1,FALSE,16,Construction Engineer,,Kingdom College,90,A,100,A,98,A,95,A,97,A,74,C,63,D,,,
1328,Roberto,Martin,roberto.martin.1328@gslingacademy.com,male,FALSE,5,FALSE,15,Unknown,,Kingdom College,69,D,81,B,83,B,68,D,76,C,90,A,95,A,,,
1329,Jennifer,Johnson,jennifer.johnson.1329@gslingacademy.com,female,FALSE,7,TRUE,5,Business Owner,,Kingdom College,40,NOSCORE,51,D,67,D,63,D,98,A,54,D,79,C,,,
1330,Anthony,Shah,anthony.shah.1330@gslingacademy.com,male,TRUE,10,FALSE,3,Business Owner,,Kingdom College,42,NOSCORE,92,A,60,D,54,D,68,D,69,D,76,C,,,
1331,Aimee,Cook,aimee.cook.1331@gslingacademy.com,female,FALSE,8,FALSE,4,Business Owner,,Kingdom College,82,B,91,A,69,D,61,D,79,C,76,C,83,B,,,
1332,Angela,Collins,angela.collins.1332@gslingacademy.com,female,FALSE,1,TRUE,29,Accountant,,Kingdom College,82,B,93,A,67,D,79,C,84,B,90,A,64,D,,,
1333,John,Jensen,john.jensen.1333@gslingacademy.com,male,FALSE,7,TRUE,18,Unknown,,Kingdom College,76,C,80,B,93,A,74,C,73,C,63,D,81,B,,,
1334,Julie,Gomez,julie.gomez.1334@gslingacademy.com,female,FALSE,2,FALSE,16,Teacher,,Kingdom College,80,B,62,D,66,D,88,B,75,C,98,A,68,D,,,
1335,Bryan,Mitchell,bryan.mitchell.1335@gslingacademy.com,male,FALSE,0,FALSE,23,Software Engineer,,Kingdom College,87,B,90,A,92,A,62,D,96,A,77,C,80,B,,,
1336,Katie,Clark,katie.clark.1336@gslingacademy.com,female,TRUE,3,FALSE,28,Software Engineer,,Kingdom College,91,A,98,A,60,D,88,B,63,D,78,C,95,A,,,
1337,Kathleen,Simpson,kathleen.simpson.1337@gslingacademy.com,female,FALSE,7,FALSE,31,Lawyer,,Kingdom College,100,A,94,A,94,A,87,B,65,D,83,B,95,A,,,
1338,Carolyn,Reyes,carolyn.reyes.1338@gslingacademy.com,female,FALSE,9,FALSE,5,Business Owner,,Kingdom College,56,D,60,D,88,B,96,A,57,D,68,D,76,C,,,
1339,Derrick,Ortiz,derrick.ortiz.1339@gslingacademy.com,male,FALSE,2,FALSE,6,Stock Investor,,Kingdom College,84,B,86,B,96,A,95,A,75,C,61,D,99,A,,,
1340,Calvin,Huynh,calvin.huynh.1340@gslingacademy.com,male,FALSE,1,FALSE,33,Lawyer,,Kingdom College,86,B,86,B,64,D,61,D,97,A,97,A,91,A,,,
1341,Margaret,Wells,margaret.wells.1341@gslingacademy.com,female,FALSE,7,FALSE,0,Business Owner,,Kingdom College,79,C,67,D,72,C,50,D,75,C,95,A,62,D,,,
1342,Heather,Fitzpatrick,heather.fitzpatrick.1342@gslingacademy.com,female,FALSE,6,TRUE,19,Software Engineer,,Kingdom College,99,A,78,C,61,D,64,D,75,C,66,D,76,C,,,
1343,Kimberly,Wood,kimberly.wood.1343@gslingacademy.com,female,FALSE,2,FALSE,26,Accountant,,Kingdom College,95,A,79,C,95,A,62,D,69,D,82,B,94,A,,,
1344,Gina,Kennedy,gina.kennedy.1344@gslingacademy.com,female,FALSE,1,FALSE,3,Artist,,Kingdom College,65,D,67,D,90,A,99,A,93,A,91,A,99,A,,,
1345,Jeremy,Ward,jeremy.ward.1345@gslingacademy.com,male,FALSE,2,FALSE,10,Unknown,,Kingdom College,85,B,90,A,61,D,94,A,86,B,79,C,90,A,,,
1346,Patricia,Rhodes,patricia.rhodes.1346@gslingacademy.com,female,FALSE,5,FALSE,24,Doctor,,Kingdom College,99,A,82,B,81,B,98,A,86,B,85,B,85,B,,,
1347,Connie,Colon,connie.colon.1347@gslingacademy.com,female,FALSE,5,FALSE,1,Artist,,Kingdom College,88,B,62,D,65,D,98,A,92,A,64,D,82,B,,,
1348,Pamela,Moyer,pamela.moyer.1348@gslingacademy.com,female,FALSE,1,FALSE,25,Software Engineer,,Kingdom College,100,A,87,B,88,B,100,A,89,B,98,A,71,C,,,
1349,Rachel,Williams,rachel.williams.1349@gslingacademy.com,female,FALSE,10,FALSE,15,Unknown,,Kingdom College,62,D,63,D,94,A,74,C,75,C,86,B,100,A,,,
1350,Sean,Malone,sean.malone.1350@gslingacademy.com,male,TRUE,10,FALSE,3,Business Owner,,Kingdom College,84,B,75,C,61,D,87,B,86,B,67,D,93,A,,,
1351,Natalie,Fitzgerald,natalie.fitzgerald.1351@gslingacademy.com,female,FALSE,3,TRUE,14,Teacher,,Kingdom College,60,D,61,D,71,C,60,D,69,D,91,A,84,B,,,
1352,Kevin,Diaz,kevin.diaz.1352@gslingacademy.com,male,FALSE,9,FALSE,31,Stock Investor,,Kingdom College,96,A,76,C,74,C,92,A,96,A,74,C,99,A,,,
1353,Beth,Jones,beth.jones.1353@gslingacademy.com,female,FALSE,2,TRUE,9,Real Estate Developer,,Kingdom College,58,D,81,B,100,A,97,A,74,C,90,A,87,B,,,
1354,Kathryn,Bates,kathryn.bates.1354@gslingacademy.com,female,FALSE,1,FALSE,8,Teacher,,Kingdom College,90,A,67,D,73,C,82,B,66,D,75,C,90,A,,,
1355,Aaron,Mcdaniel,aaron.mcdaniel.1355@gslingacademy.com,male,FALSE,2,FALSE,22,Accountant,,Kingdom College,75,C,80,B,65,D,80,B,55,D,86,B,95,A,,,
1356,Angela,King,angela.king.1356@gslingacademy.com,female,FALSE,3,FALSE,11,Banker,,Kingdom College,76,C,82,B,74,C,79,C,81,B,93,A,72,C,,,
1357,Lauren,Arias,lauren.arias.1357@gslingacademy.com,female,TRUE,10,FALSE,2,Business Owner,,Kingdom College,81,B,100,A,64,D,61,D,91,A,76,C,93,A,,,
